mode;alpha;beta;evaporation;group_size;elite_weight;median_value;min_value;max_value;std_value;median_iteration;num_runs;norm_quality;norm_speed;score;pct_optimal
AC;1.400;0.400;0.250;180;1.000;1004428.500;1004177;1004854;228.500;11.500;10;0.225;0.981;0.452;99.287
AC;0.600;0.800;0.450;180;1.000;1004592.000;1004494;1004910;127.522;39.500;10;0.377;0.619;0.450;99.304
AC;0.600;0.800;0.250;180;1.000;1004604.000;1004486;1004844;120.117;43.500;10;0.388;0.568;0.442;99.305
AC;1.000;1.200;0.450;145;1.000;1004790.000;1004457;1005002;182.320;76.000;10;0.560;0.148;0.437;99.323
AC;1.000;1.200;0.650;180;1.000;1004659.000;1004567;1005026;149.497;55.000;10;0.439;0.419;0.433;99.310
AC;1.400;0.400;0.450;145;1.000;1004438.500;1004142;1004730;179.204;21.000;10;0.234;0.858;0.422;99.288
AC;0.600;0.800;0.650;145;1.000;1004511.500;1004238;1005173;307.035;33.500;10;0.302;0.697;0.421;99.296
AC;1.000;1.200;0.450;110;1.000;1004508.000;1004326;1004821;163.115;35.500;10;0.299;0.671;0.411;99.295
AC;1.000;1.200;0.250;180;1.000;1004624.000;1004397;1004866;147.534;59.500;10;0.406;0.361;0.393;99.307
AC;1.400;0.400;0.450;110;1.000;1004328.000;1004184;1004865;224.617;10.000;10;0.132;1.000;0.392;99.277
AC;1.400;0.400;0.250;145;1.000;1004424.000;1004251;1004789;163.151;27.000;10;0.221;0.781;0.389;99.287
AC;1.000;0.400;0.250;145;1.000;1004716.000;1004425;1005202;221.643;76.000;10;0.492;0.148;0.389;99.316
AC;1.000;1.200;0.650;110;1.000;1004476.500;1004343;1004672;107.145;38.500;10;0.270;0.632;0.378;99.292
AC;0.600;0.800;0.250;145;1.000;1004488.000;1004236;1004756;156.078;41.500;10;0.280;0.594;0.374;99.293
AC;0.600;0.800;0.450;110;1.000;1004533.000;1004389;1004723;109.285;52.500;10;0.322;0.452;0.361;99.298
AC;1.000;1.200;0.250;110;1.000;1004495.500;1004352;1004833;141.079;51.500;10;0.287;0.465;0.340;99.294
AC;0.600;0.800;0.250;110;1.000;1004489.000;1004238;1004570;105.512;53.500;10;0.281;0.439;0.329;99.293
AC;0.600;0.800;0.450;145;1.000;1004384.000;1004239;1004803;161.178;36.500;10;0.184;0.658;0.326;99.283
AC;0.600;0.400;0.250;180;1.000;1004417.000;1004022;1004910;316.738;46.500;10;0.215;0.529;0.309;99.286
AC;0.600;1.200;0.450;110;1.000;1004331.500;1004103;1004748;188.258;32.500;10;0.135;0.710;0.308;99.278
AC;0.600;0.400;0.650;180;1.000;1004387.500;1004068;1004631;179.302;43.000;10;0.187;0.574;0.303;99.283
AC;0.600;1.200;0.450;145;1.000;1004279.000;1004001;1004460;131.339;27.000;10;0.087;0.781;0.295;99.273
AC;0.600;1.200;0.250;145;1.000;1004366.500;1004182;1004619;135.441;43.000;10;0.168;0.574;0.290;99.281
AC;0.600;0.800;0.650;180;1.000;1004575.500;1004475;1005195;291.310;87.500;10;0.361;0.000;0.253;99.302
AC;0.600;0.400;0.450;180;1.000;1004321.500;1004195;1004715;156.650;47.000;10;0.126;0.523;0.245;99.277
AC;0.600;0.400;0.650;145;1.000;1004388.000;1004127;1004946;227.299;62.000;10;0.188;0.329;0.230;99.283
AC;0.600;0.400;0.250;145;1.000;1004185.500;1003932;1004886;276.327;28.500;10;0.000;0.761;0.228;99.263
AC;0.600;1.200;0.650;180;1.000;1004331.000;1004133;1004677;182.005;55.000;10;0.135;0.419;0.220;99.278
AC;0.600;0.400;0.650;110;1.000;1004269.500;1004114;1004613;145.516;46.000;10;0.078;0.535;0.215;99.272
AC;0.600;1.200;0.450;180;1.000;1004341.000;1004067;1004448;119.776;60.500;10;0.144;0.348;0.205;99.279
AC;0.600;1.200;0.250;180;1.000;1004374.500;1004155;1004617;164.478;66.500;10;0.175;0.271;0.204;99.282
AC;0.600;1.200;0.650;110;1.000;1004247.000;1004087;1004548;132.468;49.500;10;0.057;0.490;0.187;99.269
AC;0.600;1.200;0.650;145;1.000;1004319.000;1004144;1004615;141.114;63.000;10;0.124;0.316;0.181;99.277
AC;0.600;1.200;0.250;110;1.000;1004232.000;1004073;1004467;104.322;53.000;10;0.043;0.445;0.164;99.268
AC;0.600;0.400;0.450;110;1.000;1004244.500;1004023;1004575;193.032;56.500;10;0.055;0.400;0.158;99.269
AC;0.600;0.400;0.250;110;1.000;1004258.500;1003800;1004838;308.498;61.000;10;0.068;0.342;0.150;99.271
AC;0.600;0.400;0.450;145;1.000;1004269.000;1004019;1004898;285.988;72.000;10;0.077;0.200;0.114;99.272
