mode;alpha;beta;evaporation;group_size;elite_weight;median_value;min_value;max_value;std_value;median_iteration;num_runs;norm_quality;norm_speed;score;pct_optimal
AC;1.900;1.400;0.600;60;1.000;1004532.500;1004269;1004996;208.285;51.000;10;0.432;0.417;0.428;99.298
AC;1.900;1.000;0.200;85;1.000;1004290.000;1003717;1005276;472.340;11.500;10;0.208;0.940;0.427;99.274
AC;1.100;1.400;0.400;85;1.000;1004463.500;1004261;1004698;133.267;40.500;10;0.368;0.556;0.425;99.291
AC;1.500;1.400;0.600;35;1.000;1004497.500;1004250;1005006;236.287;48.500;10;0.400;0.450;0.415;99.294
AC;1.100;1.400;0.200;60;1.000;1004337.000;1004191;1004515;114.284;22.500;10;0.251;0.795;0.414;99.278
AC;1.900;1.000;0.400;85;1.000;1004534.000;1003959;1005341;454.534;55.000;10;0.434;0.364;0.413;99.298
AC;1.500;0.600;0.600;85;1.000;1004227.500;1003808;1004554;226.413;7.000;10;0.150;1.000;0.405;99.267
AC;1.500;0.600;0.200;35;1.000;1004285.500;1003830;1004845;365.702;17.000;10;0.203;0.868;0.403;99.273
AC;1.900;0.600;0.400;60;1.000;1004204.000;1003869;1004792;312.345;7.000;10;0.128;1.000;0.389;99.265
AC;1.500;0.600;0.600;60;1.000;1004381.000;1004048;1005646;519.595;36.500;10;0.292;0.609;0.387;99.283
AC;1.100;1.400;0.600;35;1.000;1004335.000;1004177;1004598;149.924;29.000;10;0.249;0.709;0.387;99.278
AC;1.100;1.400;0.600;85;1.000;1004399.000;1004249;1004611;118.410;39.500;10;0.308;0.570;0.387;99.284
AC;1.900;1.000;0.200;35;1.000;1004351.000;1004213;1005167;302.472;33.500;10;0.264;0.649;0.380;99.280
AC;1.500;0.600;0.600;35;1.000;1004229.500;1003621;1005295;502.574;14.000;10;0.151;0.907;0.378;99.268
AC;1.900;0.600;0.200;85;1.000;1004231.500;1003774;1004545;248.445;18.500;10;0.153;0.848;0.362;99.268
AC;1.900;1.000;0.400;60;1.000;1004148.500;1003836;1004464;207.026;7.500;10;0.076;0.993;0.352;99.260
AC;1.100;1.400;0.200;35;1.000;1004275.000;1004080;1004522;140.724;33.500;10;0.194;0.649;0.330;99.272
AC;1.900;1.000;0.600;60;1.000;1004336.000;1004076;1005148;376.422;44.500;10;0.250;0.503;0.326;99.278
AC;1.100;1.400;0.200;85;1.000;1004392.000;1004162;1004571;133.274;56.000;10;0.302;0.351;0.317;99.284
AC;1.100;1.400;0.600;60;1.000;1004346.500;1004091;1005025;256.216;57.000;10;0.260;0.338;0.283;99.279
AC;1.900;1.000;0.600;85;1.000;1004137.500;1003913;1004678;249.716;26.000;10;0.066;0.748;0.271;99.259
AC;1.100;1.400;0.400;35;1.000;1004332.500;1004157;1004604;152.726;58.000;10;0.247;0.325;0.270;99.278
AC;1.900;0.600;0.600;35;1.000;1004106.000;1003732;1004585;270.780;24.000;10;0.037;0.775;0.258;99.255
AC;1.100;1.400;0.400;60;1.000;1004371.000;1004199;1004705;152.696;67.500;10;0.283;0.199;0.257;99.282
AC;1.900;0.600;0.400;35;1.000;1004066.000;1003688;1004958;391.874;20.500;10;0.000;0.821;0.246;99.252
