mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;0.25;10.0;0.5;100;1.0;1020424;6
AC;0.25;10.0;0.8;20;1.0;1020912;50
AC;0.25;10.0;0.8;20;1.0;1020887;16
AC;0.25;10.0;0.8;20;1.0;1019720;61
AC;0.25;10.0;0.8;20;1.0;1021044;138
AC;0.25;10.0;0.8;50;1.0;1019772;3
AC;0.25;10.0;0.8;50;1.0;1020764;11
AC;0.25;10.0;0.8;20;1.0;1020064;127
AC;0.25;10.0;0.8;50;1.0;1020239;19
AC;0.25;10.0;0.5;100;1.0;1020373;140
AC;0.25;10.0;0.8;50;1.0;1020356;51
AC;0.25;10.0;0.8;50;1.0;1020167;41
AC;0.25;10.0;0.8;50;1.0;1020695;6
AC;0.25;10.0;0.8;50;1.0;1020462;120
AC;0.25;10.0;0.8;100;1.0;1020184;20
AC;0.25;10.0;0.8;100;1.0;1020394;25
AC;0.25;10.0;0.8;100;1.0;1019695;7
AC;0.5;2.0;0.3;20;1.0;1013617;66
AC;0.5;2.0;0.3;20;1.0;1013804;36
AC;0.5;2.0;0.3;20;1.0;1014011;28
AC;0.5;2.0;0.3;20;1.0;1014978;60
AC;0.25;10.0;0.8;100;1.0;1019855;35
AC;0.5;2.0;0.3;20;1.0;1014464;61
AC;0.5;2.0;0.3;20;1.0;1013738;29
AC;0.5;2.0;0.3;20;1.0;1013955;75
AC;0.25;10.0;0.8;100;1.0;1020378;71
AC;0.25;10.0;0.8;100;1.0;1020134;72
AC;0.25;10.0;0.8;100;1.0;1020442;83
AC;0.5;2.0;0.3;50;1.0;1013809;17
AC;0.5;2.0;0.3;50;1.0;1014482;59
AC;0.5;2.0;0.3;50;1.0;1014135;9
AC;0.5;2.0;0.3;50;1.0;1014222;10
AC;0.5;2.0;0.3;50;1.0;1014751;22
AC;0.5;2.0;0.3;50;1.0;1014454;68
AC;0.5;2.0;0.3;50;1.0;1014439;73
AC;0.5;2.0;0.5;20;1.0;1013866;12
AC;0.5;2.0;0.3;100;1.0;1014806;11
AC;0.5;2.0;0.3;100;1.0;1014386;24
AC;0.5;2.0;0.3;100;1.0;1014254;30
AC;0.5;2.0;0.3;100;1.0;1014160;41
AC;0.5;2.0;0.5;20;1.0;1014197;35
AC;0.5;2.0;0.5;20;1.0;1014472;5
AC;0.5;2.0;0.5;20;1.0;1013611;17
AC;0.5;2.0;0.3;100;1.0;1014516;81
AC;0.5;2.0;0.5;20;1.0;1014592;39
AC;0.5;2.0;0.5;20;1.0;1014502;81
AC;0.5;2.0;0.5;20;1.0;1015150;149
AC;0.5;2.0;0.5;50;1.0;1015063;10
AC;0.5;2.0;0.5;50;1.0;1014682;28
AC;0.5;2.0;0.5;50;1.0;1014765;21
AC;0.5;2.0;0.5;50;1.0;1014023;18
AC;0.5;2.0;0.3;100;1.0;1016160;99
AC;0.5;2.0;0.3;100;1.0;1014615;164
AC;0.5;2.0;0.5;50;1.0;1014664;105
AC;0.5;2.0;0.5;50;1.0;1014220;79
AC;0.5;2.0;0.5;100;1.0;1014708;21
AC;0.5;2.0;0.5;50;1.0;1014358;112
AC;0.5;2.0;0.5;100;1.0;1014460;10
AC;0.5;2.0;0.8;20;1.0;1016056;64
