mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;2.0;1.0;0.3;20;1.0;1003370;4
AC;2.0;1.0;0.1;80;1.0;1005290;3
AC;2.0;1.0;0.3;20;1.0;1004103;4
AC;2.0;1.0;0.3;20;1.0;1003923;8
AC;2.0;1.0;0.1;80;1.0;1004133;13
AC;2.0;1.0;0.3;20;1.0;1004102;5
AC;2.0;1.0;0.1;80;1.0;1004791;42
AC;2.0;1.0;0.3;20;1.0;1003773;4
AC;2.0;1.0;0.3;20;1.0;1004038;35
AC;2.0;1.0;0.3;20;1.0;1004007;22
AC;2.0;1.0;0.3;20;1.0;1004410;101
AC;2.0;1.0;0.3;20;1.0;1003706;16
AC;2.0;1.0;0.1;80;1.0;1004930;176
AC;2.0;1.0;0.3;50;1.0;1003876;4
AC;2.0;1.0;0.3;20;1.0;1004101;126
AC;2.0;1.0;0.3;50;1.0;1004368;2
AC;2.0;1.0;0.3;50;1.0;1004076;40
AC;2.0;1.0;0.3;50;1.0;1004122;2
AC;2.0;1.0;0.3;50;1.0;1004007;38
AC;2.0;1.0;0.3;50;1.0;1005607;88
AC;2.0;1.0;0.3;50;1.0;1004443;5
AC;2.0;1.0;0.3;50;1.0;1004129;6
AC;2.0;1.0;0.3;50;1.0;1004570;3
AC;2.0;1.0;0.3;50;1.0;1004331;4
AC;2.0;1.0;0.3;80;1.0;1004175;3
AC;2.0;1.0;0.3;80;1.0;1004109;2
AC;2.0;1.0;0.3;80;1.0;1003995;2
AC;2.0;1.0;0.3;80;1.0;1004429;4
AC;2.0;1.0;0.3;80;1.0;1003836;2
AC;2.0;1.0;0.5;20;1.0;1004017;9
AC;2.0;1.0;0.3;80;1.0;1003928;66
AC;2.0;1.0;0.3;80;1.0;1004841;64
AC;2.0;1.0;0.5;20;1.0;1004413;90
AC;2.0;1.0;0.3;80;1.0;1003846;2
AC;2.0;1.0;0.3;80;1.0;1004394;6
AC;2.0;1.0;0.5;20;1.0;1004947;88
AC;2.0;1.0;0.3;80;1.0;1004113;86
AC;2.0;1.0;0.5;20;1.0;1004258;38
AC;2.0;1.0;0.5;20;1.0;1004257;10
AC;2.0;1.0;0.5;20;1.0;1004271;3
AC;2.0;1.0;0.5;20;1.0;1004017;102
AC;2.0;1.0;0.5;20;1.0;1004957;11
AC;2.0;1.0;0.5;20;1.0;1004266;22
AC;2.0;1.0;0.5;50;1.0;1003832;2
AC;2.0;1.0;0.5;20;1.0;1003682;176
AC;2.0;1.0;0.5;50;1.0;1005395;53
AC;2.0;1.0;0.5;50;1.0;1003603;3
AC;2.0;1.0;0.5;50;1.0;1003929;50
AC;2.0;1.0;0.5;50;1.0;1004953;24
AC;2.0;1.0;0.5;50;1.0;1003840;4
AC;2.0;1.0;0.5;50;1.0;1005106;30
AC;2.0;1.0;0.5;50;1.0;1004279;5
AC;2.0;1.0;0.5;50;1.0;1004281;69
AC;2.0;1.0;0.5;50;1.0;1004879;180
AC;2.0;1.0;0.5;80;1.0;1003934;3
AC;2.0;1.0;0.5;80;1.0;1004470;4
AC;2.0;1.0;0.5;80;1.0;1004157;5
AC;2.0;2.0;0.1;20;1.0;1004060;13
AC;2.0;1.0;0.5;80;1.0;1004136;8
AC;2.0;2.0;0.1;20;1.0;1004502;19
AC;2.0;1.0;0.5;80;1.0;1003843;2
AC;2.0;1.0;0.5;80;1.0;1004670;30
AC;2.0;1.0;0.5;80;1.0;1004098;5
AC;2.0;1.0;0.5;80;1.0;1004207;64
AC;2.0;2.0;0.1;20;1.0;1004414;26
AC;2.0;2.0;0.1;20;1.0;1004232;38
AC;2.0;2.0;0.1;20;1.0;1004594;130
AC;2.0;2.0;0.1;20;1.0;1004159;12
AC;2.0;1.0;0.5;80;1.0;1003974;45
AC;2.0;2.0;0.1;20;1.0;1004233;11
AC;2.0;2.0;0.1;20;1.0;1004424;21
AC;2.0;1.0;0.5;80;1.0;1004827;103
AC;2.0;2.0;0.1;20;1.0;1004315;70
AC;2.0;2.0;0.1;20;1.0;1004254;114
AC;2.0;2.0;0.1;50;1.0;1004308;31
AC;2.0;2.0;0.1;50;1.0;1004737;60
AC;2.0;2.0;0.1;50;1.0;1004240;89
AC;2.0;2.0;0.1;50;1.0;1004518;93
AC;2.0;2.0;0.1;50;1.0;1004372;14
AC;2.0;2.0;0.1;50;1.0;1004377;96
AC;2.0;2.0;0.1;50;1.0;1004364;98
AC;2.0;2.0;0.1;50;1.0;1004410;97
AC;2.0;2.0;0.1;50;1.0;1004481;128
AC;2.0;2.0;0.1;50;1.0;1004360;77
AC;2.0;2.0;0.1;80;1.0;1004387;48
AC;2.0;2.0;0.1;80;1.0;1004392;64
AC;2.0;2.0;0.1;80;1.0;1004511;30
AC;2.0;2.0;0.1;80;1.0;1004608;50
AC;2.0;2.0;0.1;80;1.0;1004635;58
AC;2.0;2.0;0.3;20;1.0;1003972;20
AC;2.0;2.0;0.3;20;1.0;1005032;53
AC;2.0;2.0;0.1;80;1.0;1004355;46
AC;2.0;2.0;0.3;20;1.0;1004369;116
AC;2.0;2.0;0.1;80;1.0;1004767;138
AC;2.0;2.0;0.1;80;1.0;1004379;26
AC;2.0;2.0;0.1;80;1.0;1004335;106
AC;2.0;2.0;0.3;20;1.0;1004607;177
AC;2.0;2.0;0.3;20;1.0;1004478;118
AC;2.0;2.0;0.3;20;1.0;1004349;195
AC;2.0;2.0;0.3;20;1.0;1004499;13
AC;2.0;2.0;0.3;20;1.0;1004406;48
AC;2.0;2.0;0.3;20;1.0;1004193;106
AC;2.0;2.0;0.1;80;1.0;1004706;124
AC;2.0;2.0;0.3;20;1.0;1004636;57
AC;2.0;2.0;0.3;50;1.0;1004271;50
AC;2.0;2.0;0.3;50;1.0;1004315;18
AC;2.0;2.0;0.3;50;1.0;1004526;84
AC;2.0;2.0;0.3;50;1.0;1004295;28
AC;2.0;2.0;0.3;50;1.0;1004385;111
AC;2.0;2.0;0.3;50;1.0;1004395;107
AC;2.0;2.0;0.3;50;1.0;1004303;98
AC;2.0;2.0;0.3;50;1.0;1004718;28
AC;2.0;2.0;0.3;50;1.0;1004584;46
